year,Q4_country,Q12_coding language_Python,Q12_coding language_R,Q12_coding language_SQL,Q12_coding language_C,Q12_coding language_C++,Q12_coding language_Java,Q12_coding language_Javascript,Q12_coding language_Bash,Q12_coding language_MATLAB,Q12_coding language_Julia
2020,United States of America,Python,,SQL,C,C++,,Javascript,,,
2020,India,Python,R,SQL,C,C++,,,,,
2020,Taiwan,Python,R,,,,,,,MATLAB,
2020,Pakistan,Python,,,,C++,Java,,,,
2020,India,Python,,,C,,,,,,
2020,India,Python,,,,C++,Java,,,,
2020,United States of America,,R,SQL,,,,,,,
2020,Sri Lanka,Python,,,,,Java,Javascript,,,
2020,Egypt,Python,,,,,,,,,
2020,India,Python,,,C,,,,,,
2020,Turkey,Python,,SQL,,C++,Java,Javascript,,,
2020,India,Python,R,SQL,,,,,,,
2020,India,,,,C,C++,Java,,,,
2020,India,Python,,,,,,,,,
2020,Other,Python,,,C,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Peru,Python,R,SQL,,C++,,,,MATLAB,Julia
2020,India,,,SQL,C,C++,Java,,,,
2020,Philippines,Python,,,,,,,,,
2020,Other,,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,C,C++,Java,,,MATLAB,
2020,India,Python,,,,C++,,,,,
2020,India,Python,R,SQL,C,C++,,,,,
2020,Canada,Python,R,SQL,C,C++,,Javascript,,MATLAB,
2020,Australia,,,,,,,,,,
2020,Argentina,Python,,,,,,,,,
2020,"Iran, Islamic Republic of...",,,,,,,,,,
2020,Italy,,R,,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,Brazil,Python,,,C,,,Javascript,,,
2020,Other,Python,,SQL,,,,,Bash,,
2020,Nepal,,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Greece,Python,,SQL,,,Java,,,,
2020,Spain,Python,,,,C++,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Pakistan,Python,R,,,,,,,MATLAB,
2020,India,Python,,,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,Japan,,,SQL,,,,,,,
2020,India,Python,,SQL,,C++,Java,,,,
2020,India,Python,,,,C++,,,,,
2020,United States of America,,R,,,,,,,,
2020,Other,,R,,,,,,,,
2020,India,Python,R,,,,,,,,
2020,Spain,Python,R,SQL,,,,,,,
2020,India,,,,,,,,,,
2020,Switzerland,Python,R,,,,,,,MATLAB,
2020,Spain,Python,R,SQL,C,,Java,Javascript,Bash,,Julia
2020,India,Python,,,,,,Javascript,,,
2020,United States of America,Python,R,,,,,,,,
2020,Germany,Python,,,,,,,,,
2020,United States of America,Python,R,SQL,,,,,,,Julia
2020,India,Python,,SQL,,,,,,,
2020,Egypt,,,,,,,,,MATLAB,
2020,United States of America,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,Taiwan,Python,,,C,C++,Java,,,,
2020,United States of America,Python,R,SQL,,,Java,,,,
2020,India,Python,,,C,C++,Java,,,,
2020,United Kingdom of Great Britain and Northern Ireland,,R,SQL,,,,,,,
2020,India,,,,,,,,,,
2020,India,Python,,,C,,,,,,
2020,India,Python,,SQL,,,,,Bash,,
2020,Nepal,Python,,,,,,,,,
2020,Japan,Python,,,,,,,,,
2020,Ukraine,Python,,,,,,,Bash,,
2020,United States of America,Python,,,,,,Javascript,Bash,,
2020,India,Python,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,C,C++,,,Bash,,
2020,"Iran, Islamic Republic of...",Python,,,,,,Javascript,Bash,,
2020,Argentina,,,SQL,,,,,,,
2020,Brazil,Python,R,SQL,,,,,,,
2020,India,Python,R,,,,,,,,
2020,Other,Python,,SQL,,,,,Bash,,
2020,United States of America,Python,,,,,,,,,
2020,Other,Python,R,SQL,,C++,,Javascript,,,
2020,Japan,Python,R,,,,,,,,
2020,United States of America,,,,,,,,,MATLAB,
2020,India,Python,,,,,,,,,
2020,Russia,Python,,,,,Java,,,,
2020,United States of America,Python,,,C,C++,,,Bash,,
2020,Other,,,,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,Germany,Python,,SQL,,,,,,,
2020,Singapore,Python,,SQL,,,,,,,
2020,Indonesia,,,,,C++,Java,,,,
2020,Brazil,Python,,,,C++,,,,,
2020,Italy,Python,,,,C++,,,,MATLAB,
2020,Brazil,Python,,SQL,,,,Javascript,,,
2020,Spain,Python,R,SQL,C,C++,,,,,
2020,Japan,,,SQL,,,,,,,
2020,Nigeria,Python,,SQL,,C++,,,,,
2020,Other,Python,R,SQL,,,,,,,
2020,India,Python,,,,C++,,,,,
2020,India,Python,,,C,,,,Bash,,
2020,India,Python,,SQL,C,C++,,Javascript,,,
2020,Greece,,,,,,,,,,
2020,Bangladesh,Python,R,,,,,,,,
2020,India,Python,,SQL,,C++,,Javascript,,,
2020,India,Python,,,,,Java,,,,
2020,Brazil,,,,,,,,,,
2020,United States of America,Python,R,,,,,,Bash,MATLAB,
2020,Other,,,,,,,,,,
2020,Nigeria,Python,,SQL,,,,Javascript,Bash,,
2020,United States of America,Python,,SQL,,,,,,,
2020,Japan,Python,,,,,,,,MATLAB,
2020,India,Python,,SQL,C,,,,,,
2020,India,Python,,,C,C++,,,,,
2020,Egypt,Python,,,,,,,,,
2020,Egypt,,,,,,,,,,
2020,United States of America,,,,,C++,,,,,
2020,India,,,,,,,,,,
2020,India,,,,C,,,,,,
2020,India,Python,,,,C++,Java,,,,
2020,India,,,SQL,,,Java,Javascript,,,
2020,India,Python,,SQL,,,,,,,
2020,Nigeria,Python,,,,,,Javascript,,MATLAB,
2020,"Iran, Islamic Republic of...",,,,,,,,,MATLAB,
2020,Turkey,Python,R,SQL,,,,,,,Julia
2020,Morocco,,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Nigeria,,,,,,,,,,
2020,United States of America,Python,,,,,,,,,
2020,Taiwan,,,,C,C++,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,,,,,C++,,,,MATLAB,
2020,Bangladesh,Python,R,SQL,C,,Java,,,,
2020,United States of America,Python,R,SQL,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Germany,Python,,,,,,,,,
2020,United States of America,Python,,,,,,,Bash,,
2020,Russia,,,,,,,,,,
2020,Ireland,Python,,,,,,,,,
2020,Japan,Python,,,,,,,,MATLAB,
2020,Brazil,Python,,SQL,,,,,,,
2020,Other,Python,,SQL,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,South Africa,Python,R,SQL,C,C++,Java,,,MATLAB,
2020,Italy,Python,,,,,,,,,
2020,Brazil,,,,,,,,,,
2020,Canada,Python,R,SQL,,,,,Bash,,
2020,United States of America,Python,R,,,,,,,,
2020,Other,,,,,,,,,,
2020,Brazil,Python,,,,,,Javascript,,,
2020,India,Python,,SQL,,,,,,,
2020,Japan,Python,,,,C++,,,,,
2020,India,Python,R,,,,,,,,
2020,Other,Python,,,,,Java,,,,
2020,India,Python,,SQL,C,,,,,,
2020,Tunisia,Python,,SQL,,,Java,,,,
2020,Russia,Python,,SQL,,,,Javascript,,,
2020,Spain,Python,,SQL,,,,,Bash,,
2020,United Arab Emirates,,,,,,,,,,
2020,India,,R,,,,,,,,
2020,Israel,,R,,,,,,,,
2020,Peru,Python,,SQL,C,C++,Java,,,,
2020,China,Python,,,,,,Javascript,Bash,,
2020,India,Python,,,,C++,,,,,
2020,China,Python,,,,,,,,,
2020,Brazil,Python,R,SQL,,,Java,Javascript,,,
2020,France,Python,R,SQL,,,,,,,
2020,Malaysia,Python,,,,C++,,,Bash,MATLAB,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2020,Portugal,Python,,SQL,,,,,,,
2020,United States of America,Python,,SQL,,C++,Java,,,,
2020,India,,,,,,,,,,
2020,Brazil,,,,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,Poland,Python,,,,,,,,,
2020,United States of America,Python,R,,,,,Javascript,,,
2020,India,Python,,SQL,,,Java,,,,
2020,Other,Python,R,SQL,,C++,,,Bash,,
2020,India,,,,,,,,,,
2020,Other,Python,,SQL,,,,,,,
2020,France,,R,,,,,,,,
2020,Netherlands,,R,,,C++,,,,,
2020,Taiwan,Python,,,,,,,,,
2020,Sri Lanka,Python,,SQL,C,C++,Java,Javascript,,MATLAB,
2020,Argentina,Python,,SQL,,,Java,,,,
2020,India,Python,,,,,,,,,
2020,Brazil,Python,R,SQL,,,,,,,
2020,Brazil,Python,R,SQL,,,Java,,,,
2020,Other,Python,,,,C++,,,,,
2020,Sri Lanka,Python,R,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Other,Python,,,,C++,,,,,
2020,Turkey,Python,,SQL,,,,,Bash,,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,Spain,Python,,,,,,,,,
2020,India,Python,,,,,,,,,Julia
2020,India,Python,,,,,,,,,
2020,United States of America,,,,,,,,,,
2020,Brazil,Python,,,,,,,,,
2020,Morocco,Python,R,SQL,C,C++,Java,,,MATLAB,
2020,India,Python,,SQL,C,,Java,,,MATLAB,
2020,India,Python,R,SQL,,,,,,,
2020,France,Python,,,,,,,,,
2020,Philippines,Python,R,SQL,,,,,,,
2020,Greece,Python,,SQL,,,Java,Javascript,,,
2020,Indonesia,,,,,,,,,,
2020,Other,Python,R,SQL,,C++,,Javascript,,,Julia
2020,Nigeria,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,,,,,,,Bash,,
2020,United States of America,Python,R,,,,,,,,
2020,Japan,Python,,,,,Java,,Bash,MATLAB,
2020,India,Python,,SQL,,,,,,,
2020,India,Python,,,C,,Java,,,,
2020,India,Python,R,SQL,,,,,,,
2020,United States of America,Python,,,,,,,Bash,,
2020,Spain,,,,,C++,,,,,
2020,India,Python,,,C,,,Javascript,,,
2020,United States of America,Python,,,,C++,,,Bash,,
2020,United States of America,,,,,,,,,,
2020,Switzerland,Python,,,C,,,,,,
2020,Other,,,SQL,,,,,,,
2020,Italy,Python,R,SQL,,C++,,,Bash,,
2020,Bangladesh,,,,,,,,,,
2020,India,Python,,SQL,C,,Java,Javascript,,MATLAB,
2020,India,Python,,,,,Java,,,,
2020,India,Python,,,C,,,,,,
2020,Taiwan,Python,,,,C++,,Javascript,,,
2020,Russia,Python,,,,C++,,,,,
2020,Ireland,Python,,,,,,,,,
2020,Japan,Python,,,,,,Javascript,,,
2020,Egypt,,,,,,,,,,
2020,United States of America,Python,,,C,,,,Bash,MATLAB,
2020,Spain,,,,,,,,,,
2020,India,Python,,,,,,,,,Julia
2020,United States of America,Python,,,,,,,,,
2020,Philippines,,,,,,,,,,
2020,Colombia,Python,R,SQL,,,,Javascript,Bash,MATLAB,
2020,Canada,Python,R,SQL,,,,,Bash,,
2020,India,Python,R,SQL,,,,,Bash,,
2020,Germany,Python,,SQL,,,,,,,
2020,Other,Python,,SQL,C,,,Javascript,Bash,MATLAB,
2020,United States of America,Python,,,,,,,,,
2020,India,Python,,SQL,C,C++,Java,Javascript,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,R,SQL,,,,,,MATLAB,
2020,India,,,,,,,,,,
2020,India,,,SQL,C,C++,Java,Javascript,,,
2020,Colombia,Python,R,,,,,,,,
2020,Nigeria,Python,,SQL,,,,,,,
2020,Thailand,,,,,,,,,,
2020,Canada,,R,SQL,,,,,,,
2020,Brazil,Python,,SQL,,,,Javascript,,,
2020,Saudi Arabia,Python,,,,,,,,,
2020,France,,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,R,,,C++,,,,,
2020,India,Python,R,SQL,,,,,,,
2020,Portugal,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Canada,Python,,SQL,,,Java,Javascript,,,
2020,United States of America,Python,,SQL,,,Java,,,,
2020,Sweden,,,SQL,,,Java,,,MATLAB,
2020,Japan,Python,,SQL,C,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,Other,,,,,,,Javascript,,,
2020,Bangladesh,Python,,SQL,,,,,,,
2020,Australia,Python,,,C,C++,Java,,Bash,,
2020,India,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Turkey,,,,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,Japan,,R,,,,,,,,
2020,Pakistan,Python,,,,,,,,,
2020,Nigeria,Python,R,,,,,Javascript,,,
2020,India,Python,R,,,,,,,,
2020,India,,,,,,,,,,
2020,Other,,,,,,,,,,
2020,Sri Lanka,,,,,,,,,,
2020,Brazil,Python,,SQL,C,,,,,,
2020,United States of America,,,SQL,,,,,,,
2020,Mexico,Python,R,SQL,C,C++,Java,Javascript,Bash,MATLAB,
2020,France,Python,R,,,,,,,,
2020,Taiwan,Python,,,,,,,,,
2020,Brazil,,,,,,,,,,
2020,India,,,SQL,,,,,,,
2020,Argentina,Python,R,,,,,Javascript,,,
2020,India,Python,,,C,,,,,,
2020,Turkey,Python,,SQL,,,Java,Javascript,,,
2020,India,,,,,,,,,,
2020,India,,,,,,,,,,
2020,India,Python,,SQL,C,,,,,,
2020,India,Python,,,,,,,,,
2020,United States of America,,R,,,,,,,,
2020,Other,Python,R,,,,,,,,
2020,India,Python,R,SQL,C,,Java,Javascript,,MATLAB,
2020,India,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Japan,Python,,,,,,,,,
2020,India,Python,R,SQL,C,C++,Java,,,,
2020,Tunisia,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Brazil,Python,,,,C++,,,Bash,,
2020,Indonesia,,,,C,C++,,,,MATLAB,
2020,United States of America,Python,,,,,,,,,
2020,Russia,,,,,,,,,,
2020,India,Python,R,,,C++,,,,MATLAB,
2020,Other,Python,,,,,Java,,,,
2020,United States of America,,,,,,,,,,
2020,Chile,Python,,,,,,,,,
2020,Taiwan,Python,,,,C++,,,,,
2020,Germany,,,,,,,Javascript,,,
2020,India,Python,,SQL,,,Java,Javascript,,,
2020,Taiwan,Python,,,,,,,,,
2020,Other,Python,,,,,,,,,
2020,Other,Python,,,C,,,,,,
2020,Egypt,Python,,,,,,,,,
2020,Japan,Python,,,,,,,,,
2020,Russia,Python,,,C,C++,,,,,
2020,India,Python,R,,,,Java,,,,
2020,Japan,,,,,,,,,,
2020,Peru,Python,,,,,Java,,,MATLAB,
2020,China,Python,,,,,,,,MATLAB,
2020,India,Python,,,,,,,Bash,,
2020,Other,Python,,SQL,,,,,,,
2020,United States of America,Python,R,SQL,,,,,,,
2020,Other,Python,,,,,,,,,
2020,United States of America,Python,,,,,Java,,,,
2020,India,Python,,SQL,,,,,,,
2020,Germany,Python,,,,,Java,Javascript,,,
2020,Spain,Python,R,,,,,,,,
2020,India,Python,,SQL,C,C++,Java,,,MATLAB,
2020,Canada,Python,R,,,,,,,,
2020,South Korea,Python,R,SQL,,,,,,,
2020,India,Python,R,SQL,,,Java,Javascript,,,
2020,Republic of Korea,Python,,,C,C++,,,,,
2020,Italy,,R,SQL,,,,,,,
2020,Peru,,,,C,C++,,,,,
2020,Egypt,Python,,SQL,,,,,,,
2020,Russia,,,,,,,,,,
2020,Egypt,Python,,,,,,,,,
2020,Greece,,R,SQL,,,,Javascript,,,
2020,Poland,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,Russia,,,,,,,,,,
2020,India,Python,,,C,C++,Java,,,,
2020,United States of America,,R,,,,,,,,
2020,Taiwan,Python,,,,C++,Java,,,,
2020,India,Python,R,SQL,,,,,,,
2020,Brazil,Python,R,,,,,,,,
2020,India,Python,R,,C,C++,,,,,
2020,Japan,,,,,,,,,,
2020,United States of America,,,SQL,,,,,,,
2020,Pakistan,Python,,,C,C++,,Javascript,,,
2020,Other,Python,,,,,,,,,
2020,Australia,Python,,,,,,,,,
2020,"Iran, Islamic Republic of...",Python,,,,C++,,Javascript,Bash,,
2020,United States of America,Python,,SQL,,,Java,,,,
2020,India,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,India,Python,,,,,Java,,,,
2020,Egypt,Python,,SQL,,,,,,MATLAB,
2020,Other,,,SQL,,C++,Java,Javascript,,MATLAB,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,R,,C,,,,,MATLAB,
2020,Italy,Python,,,,,,,,MATLAB,
2020,India,Python,,,C,,Java,,,,
2020,United States of America,Python,,,,,,,,MATLAB,
2020,India,Python,R,,,,,,,,
2020,Japan,Python,R,SQL,,,Java,,,,
2020,United States of America,,,SQL,,C++,,,,,
2020,India,Python,,,,,Java,,,MATLAB,
2020,Israel,Python,,,C,C++,,,,MATLAB,
2020,India,Python,,SQL,,C++,,,Bash,,
2020,Switzerland,Python,,,,,,,,,
2020,Sri Lanka,Python,,,C,,Java,Javascript,,MATLAB,
2020,Other,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,Turkey,Python,,SQL,C,C++,Java,Javascript,,,
2020,Mexico,Python,,SQL,,,,Javascript,,,
2020,United States of America,Python,,,,C++,Java,,,,
2020,Mexico,,,,,,,,,,
2020,United States of America,Python,,SQL,,,,Javascript,,,
2020,United States of America,,,,,,,,,,
2020,France,Python,,SQL,,,,,Bash,,
2020,Thailand,,,,,,,,,,
2020,United States of America,Python,,,,,,,,,
2020,India,Python,R,SQL,,,,Javascript,,,
2020,India,,,,,,,,,,
2020,Mexico,,,SQL,,,Java,,,,
2020,Colombia,,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Other,,,,,,,Javascript,,,
2020,United States of America,Python,,,,,,,,,
2020,Indonesia,,R,,,,Java,Javascript,,,
2020,Australia,Python,R,,,,,,,,
2020,Kenya,,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Turkey,,,,,,,,,,
2020,Russia,,,,,,,,,,
2020,India,,R,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,Javascript,,,
2020,India,Python,,SQL,,,,,,,
2020,India,,,,,,,,,,
2020,United States of America,,,,,,,,,,
2020,Indonesia,Python,,,C,C++,,,,,
2020,Japan,Python,R,SQL,,C++,,Javascript,,,Julia
2020,Bangladesh,,,,,,,,,,
2020,Colombia,,R,,,,,,,,
2020,Japan,Python,,,,C++,,,,,
2020,India,,,,,,,,,,
2020,Singapore,Python,R,,C,,Java,Javascript,,MATLAB,
2020,South Africa,Python,,,C,,Java,,,MATLAB,
2020,Other,,,,,C++,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,,,SQL,,,,,,,
2020,Pakistan,Python,,,,C++,Java,,,,
2020,Japan,Python,,,,C++,,Javascript,Bash,,
2020,Taiwan,Python,,SQL,,C++,,,,,
2020,Israel,,R,,,,,,,,
2020,Turkey,Python,R,SQL,,,,,,,
2020,India,,,,,C++,Java,,,,
2020,Brazil,Python,R,,,,,,,,
2020,Other,,,,,,,,,,
2020,Other,,,,C,,,,,,
2020,United States of America,Python,,SQL,C,,,Javascript,Bash,,
2020,India,Python,R,SQL,,,,,,,
2020,India,,,,C,C++,,,,,
2020,South Korea,Python,R,SQL,,,,,,,
2020,China,,,,,,,,,,
2020,Indonesia,Python,R,,,,,,,,
2020,India,Python,,,C,C++,Java,,,,
2020,India,Python,,SQL,C,C++,Java,,,,
2020,India,Python,,SQL,,C++,Java,,,,
2020,United States of America,Python,,SQL,,,Java,,Bash,,
2020,Turkey,Python,,SQL,,,,,,,
2020,China,Python,,,,C++,Java,,,,
2020,Saudi Arabia,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,India,Python,,SQL,,,Java,Javascript,,,
2020,Brazil,Python,,,,,,,,,
2020,Philippines,Python,,,,,,,,,
2020,United States of America,Python,,,,,Java,,,,
2020,Peru,,R,,,,,,,,
2020,Japan,Python,,,,,,,,,
2020,Brazil,Python,,,,,,,Bash,,
2020,United States of America,Python,,SQL,,,Java,Javascript,Bash,,
2020,Brazil,Python,,SQL,,,,,,,
2020,United States of America,Python,,SQL,,,,,Bash,,
2020,United States of America,Python,R,,,,,,Bash,,
2020,Argentina,Python,,SQL,,,,Javascript,,,
2020,Other,Python,,,,,Java,,,,
2020,India,Python,,,,,,Javascript,,,
2020,Brazil,Python,,SQL,,,Java,Javascript,,,
2020,Russia,Python,,,,C++,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,,R,,,,,,,,
2020,Singapore,Python,,,C,C++,,,,,
2020,Italy,Python,R,,,,,,,,
2020,Viet Nam,Python,,SQL,C,,,Javascript,Bash,,
2020,Sri Lanka,,,SQL,,,Java,,,,
2020,Other,,,,,,,,,,
2020,India,,,,,,,,,,
2020,France,Python,R,SQL,C,,Java,,,,
2020,India,Python,,,C,C++,,Javascript,,,
2020,India,Python,,,,,,,,MATLAB,
2020,Australia,,R,,,,,,,,
2020,China,Python,,SQL,,,,,,,
2020,France,Python,R,SQL,,,,Javascript,,,
2020,India,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Colombia,Python,,SQL,,,,,,MATLAB,
2020,India,Python,,,,,,,,,
2020,France,Python,,SQL,,,,,Bash,,
2020,Brazil,Python,,,,,,,,,
2020,India,Python,,SQL,,,,Javascript,Bash,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,Javascript,,,
2020,India,,,,,,Java,Javascript,,,
2020,Japan,Python,,,,,,,Bash,MATLAB,
2020,Japan,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,Other,Python,,SQL,,C++,,,,,
2020,India,,R,,,,,,,,
2020,Brazil,,R,,C,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,C++,,,,,
2020,India,Python,,,C,C++,Java,,,,
2020,Netherlands,Python,R,SQL,,,Java,,,,
2020,Japan,Python,,,,,,,,,
2020,India,Python,R,SQL,,,,,,,
2020,India,Python,R,SQL,C,C++,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,,,Java,,,,
2020,Ukraine,Python,,,,,,,,,
2020,South Korea,,,,,,,,,,
2020,Germany,Python,R,,,,,,,,
2020,India,Python,,,,C++,,Javascript,Bash,,
2020,Other,Python,,,,,,Javascript,,,
2020,Egypt,Python,,SQL,,C++,Java,,,,
2020,India,Python,,,,C++,,,,,
2020,China,Python,R,SQL,C,C++,Java,Javascript,Bash,MATLAB,Julia
2020,United States of America,Python,,,,,,,,,
2020,United States of America,Python,R,SQL,C,,Java,,,,
2020,United States of America,,R,,,,,,,,
2020,Indonesia,Python,,,,,,,,,
2020,China,Python,,SQL,C,,,,,MATLAB,
2020,Spain,,,,,,Java,,,,
2020,Russia,Python,,SQL,,,Java,Javascript,Bash,,
2020,Pakistan,Python,,,,,,,,,
2020,France,Python,,SQL,,,Java,,,,
2020,United States of America,,R,,,,,,,,
2020,United States of America,,,,,,,,,,
2020,Kenya,Python,,SQL,,,,,,,
2020,India,Python,,SQL,,,,Javascript,,,
2020,Morocco,Python,R,,,,,Javascript,,,
2020,India,Python,,SQL,C,,,,,MATLAB,
2020,Russia,Python,,,,,,,,,
2020,Ukraine,Python,,,,,,,,,
2020,India,Python,R,,,,,,,,
2020,Egypt,,,,,C++,Java,,,,
2020,South Korea,Python,,SQL,,,,Javascript,,,
2020,India,Python,,SQL,C,,Java,,,,
2020,Other,Python,,SQL,,,,,Bash,MATLAB,
2020,Other,Python,,,,,Java,,,MATLAB,
2020,Sweden,Python,,SQL,,,,,,MATLAB,
2020,Spain,Python,,SQL,,,Java,,,,
2020,Australia,Python,R,SQL,,,,,,,
2020,Indonesia,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,India,Python,R,,C,C++,,,,MATLAB,
2020,Canada,Python,,SQL,,,,,,MATLAB,
2020,Other,Python,,,,,,Javascript,,,
2020,Germany,Python,,SQL,,,,,,,
2020,Thailand,Python,,,C,C++,,,Bash,,
2020,Argentina,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,Nigeria,Python,,SQL,,,,,,,
2020,India,Python,R,,,,,,,,
2020,Other,,,SQL,,,,,,,
2020,Malaysia,Python,,,,,,,,,
2020,India,Python,R,,,,,,,,
2020,Russia,Python,,SQL,,,,,Bash,,
2020,Colombia,,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2020,Ukraine,,,SQL,C,C++,,Javascript,,,
2020,Italy,,,SQL,,,,,Bash,,
2020,United States of America,Python,R,SQL,,,,,,,
2020,Italy,Python,R,,,,,,,,
2020,United States of America,Python,R,SQL,,,Java,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,Java,,,,
2020,India,Python,,SQL,,,,,,,
2020,United States of America,,R,SQL,,,,,,,
2020,Russia,Python,,SQL,,,,,,,
2020,India,Python,R,SQL,,,,,Bash,,
2020,China,,,,,,,,,,
2020,Kenya,Python,,SQL,,C++,Java,Javascript,,,
2020,China,Python,,,,,,,,,
2020,Nigeria,,,SQL,,,,,,,
2020,Other,,,SQL,,,,,,,
2020,India,,,,C,,,,,MATLAB,
2020,Colombia,,,,,,,,,MATLAB,
2020,Germany,Python,R,SQL,,,,Javascript,,,Julia
2020,Morocco,Python,,SQL,C,,,,,MATLAB,
2020,India,,,,,,,,,,
2020,India,Python,,,C,,,,,,
2020,China,Python,,,,,,,,,
2020,Colombia,Python,,,,,,Javascript,,,
2020,Other,Python,,SQL,C,,,Javascript,,,
2020,Canada,,R,,,,,Javascript,Bash,,
2020,India,Python,,,C,C++,Java,Javascript,Bash,,
2020,Ukraine,Python,,,,C++,,,,,
2020,Taiwan,Python,,,,C++,,,,,
2020,India,Python,,SQL,C,C++,,,,,
2020,India,,,,,,,,,,
2020,Malaysia,Python,,SQL,,C++,,,,,
2020,India,Python,,,,C++,,,,,
2020,Russia,Python,,SQL,,,,,,,
2020,Mexico,,,,,,,,,,
2020,Japan,,,,,,,,,,
2020,India,Python,,,C,C++,,,,,
2020,Sri Lanka,Python,,,,,,,,,
2020,India,Python,R,,C,C++,,,,,
2020,Indonesia,Python,,,,,Java,,,,
2020,Singapore,Python,,,,,,Javascript,,,
2020,United States of America,Python,,,,,Java,,,,
2020,India,Python,,,C,C++,,,Bash,,
2020,China,Python,,,C,C++,,,,,
2020,India,Python,,SQL,C,,,,,,Julia
2020,Germany,Python,,SQL,,,Java,,Bash,,
2020,United States of America,,,,,,,,,,
2020,Thailand,Python,R,,,,,,,MATLAB,
2020,Belgium,Python,,SQL,,,Java,Javascript,Bash,,
2020,Philippines,Python,,,,,,,,,
2020,Romania,,,,,,,,,,
2020,China,Python,,SQL,,C++,,Javascript,,MATLAB,
2020,United States of America,Python,,SQL,,,,,,,
2020,Taiwan,,,,,,,,,,
2020,Other,Python,,,,,Java,,,,
2020,South Africa,Python,,SQL,C,,,Javascript,Bash,,
2020,Other,Python,,,,C++,,Javascript,,,
2020,Turkey,,,,,,,,,,
2020,Ghana,Python,,,,,,Javascript,,,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,United States of America,Python,R,SQL,C,C++,Java,Javascript,Bash,MATLAB,
2020,Egypt,Python,,SQL,,C++,Java,Javascript,,,
2020,Taiwan,Python,R,SQL,C,,,,,,
2020,Sweden,Python,,,,C++,,Javascript,,,
2020,India,Python,,,,,,Javascript,,,
2020,Other,Python,,SQL,,,,Javascript,Bash,,
2020,Ukraine,Python,,SQL,,,,Javascript,,,
2020,Viet Nam,Python,,,,,Java,Javascript,,,
2020,Other,Python,,,,,,,,,
2020,Italy,Python,R,,,C++,,,,,
2020,India,Python,,SQL,,C++,,Javascript,,,
2020,India,,,,,,,,,,
2020,Ireland,Python,R,SQL,,,Java,,,,
